,Unnamed: 0,fuzz_locations,fuzzed
21964,21964,streels&victoriapark,steelesavee&victoriaparkave
21965,21965,lakeshore&queenst,queenstw
21966,21966,sheppared&warden,sheppardavee&wardenave
21967,21967,combe&wilmington,combeave&wilmingtonave
21968,21968,laird&sutherland,rolphrd&sutherlanddr
21969,21969,haneyavenue&jane,haneyave&janest
21970,21970,bellamyroad&eglintonave,bellamyrdn&eglintonavee
21971,21971,handelstreet&haneyavenue,handelst&haneyave
21972,21972,siskinterrance&stainesrd,stainesrd
21973,21973,egintonave.e.&lesliest.,lesliest
21974,21974,hwy427&renforth,427seglintoneramp&highway427&renforthdr
21975,21975,dynamic&mc.nicoll,dynamicdr&mcnicollave
21976,21976,dufferinst&northhumberland,dufferinst
21977,21977,brookmere&kiplng,brookmererd&kiplingave&westhumberblvd
21978,21978,bridlepath&royaloak,oakst
21979,21979,bridlepath&roaloak,oakst
21980,21980,downsivew&sheppard,downsviewparktrl&sheppardavew
21981,21981,mcnicolave&victoriaparkave,mcnicollave&victoriaparkave
21982,21982,bayviewtoleslie&eglinton,bayviewave
21983,21983,eglinton&bayview&donmills&victoriapark,victoriaparkave
21984,21984,lakeshore&queenstreet,lakeshoredr
21985,21985,eglintonave&ellesmereroad,eglintonavew
21986,21986,peterkaisergate&steeleavewest,peterkaisergt&steelesavew
21987,21987,kennard&wilmington,kennardave&wilmingtonave
21988,21988,kipling&vikingrd,kiplingave
21989,21989,lawrence&morningsideave,lawrenceavee&morningsideave
21990,21990,meadowvaleave&sheppard,meadowvaledr
21991,21991,eglinton&henningavenue,henningave
21992,21992,davenport&kendaldavenport&dupont,davenportrd&dupontst
21993,21993,eglinton&donmills&bayview&victoriapark,victoriaparkave
21994,21994,danforth&victyoriapark,danforthave&victoriaparkave
21995,21995,southwood&williamson,southwooddr&williamsonrd
21996,21996,donmills&wynford&stdennis,donmillsrd&stdennisdr
21997,21997,donmills&eglintonstationtofreshmeadows,donmillsrd
21998,21998,mainst&queenst,mainst
21999,21999,bombaylooptochurchst&richmond,churchst
22000,22000,avenue&lawwrence,avenuerd&lawrenceavew
22001,22001,bayviewave.&cummer,bayviewave
22002,22002,bay&papeavenuefront,papeave
22003,22003,leslie&shepperd,lesliest
22004,22004,mornigndise&staines,stainesrd
22005,22005,davenportkendal&spadinadupont,spadinard
22006,22006,donmills&fresmeadowtoeglintonstation,donmillsrd
22007,22007,neilson&shepperd,neilsonrd&sheppardavee
22008,22008,dufferin&transitroad,dufferinst
22009,22009,southport&windermere,southportst&windermerepl
22010,22010,clairport&mimicotoalbion,albionrd
22011,22011,albion&mimicotoclairport,albionrd
22012,22012,rossdeandr&steeleavewest,rossdeandr&steelesavew
22013,22013,donmills&wynford&eglinton,donmillsrd
22014,22014,bayview&wellnessway,bayviewave
22015,22015,church&richmondst,churchst&richmondste
22016,22016,arletaave&sheppardavewest,sheppardavew
22017,22017,bradstock&sheppard-yongestationtowestonrd,westonrd
22018,22018,bayview&yorkrd,yorkrd
22019,22019,finchavewest&westmoredr,finchavew&westmoredr
22020,22020,betweenfinchwest&stc,winchesterst
22021,22021,betweenfinchstation&select&little,stationst
22022,22022,avenueroad&oldorchardgrove,avenuerd&oldorchardgrv
22023,22023,bathlurst&tichester,bathurstst&tichesterrd
22024,22024,culfordrd&lawrenceave,culfordrd&lawrenceavew
22025,22025,yonge&yongeboulevard,deloraineave&yongeboulevardparkettetrl&yongest
22026,22026,crowtrial&nelson,crowtrl&neilsonparktrl&neilsonrd
22027,22027,drewryave&yongestreet,yongest
22028,22028,bathurst&richmond,bathurstst&richmondstw
22029,22029,shadlockstreet&steelesave,steelesavee
22030,22030,berkerly&frontst,berkeleyst&frontste
22031,22031,berkerley&front,berkeleyst&frontste
22032,22032,crest&southdr,southdr
22033,22033,donway&lawrencestationtolawrence,stationst
22034,22034,juction&keele,junctionrd&keelest
22035,22035,mcnicoll&midlance,mcnicollave&midlandave
22036,22036,middlefield&richmondparkblvd,middlefieldrd&richmondparkblvd
22037,22037,bayview&brebeufcoll,bayviewave
22038,22038,donmillsrd&eglointonstationtofreshmeadows,donmillsrd
22039,22039,bombaylooptochaurch&richmond,richmondste
22040,22040,donmills&wynford&gervaistoeglinton,donmillsrd
22041,22041,lumsdewn&westlake,lumsdenave&westlakeave
22042,22042,eglintonavee&nservicerd,eglintonavee
22043,22043,commonsdr&sheppard,commonsdr&sheppardavee
22044,22044,altontowern&mccowan,altontowerscrcl&mccowanrd
22045,22045,kennedyrd&torjan,kennedyrd
22046,22046,eglintonave&masonrd,eglintonavee&masonrd
22047,22047,mcowan&shepperd,mccowanrd&sheppardavee
22048,22048,brimley&minerva,brimleyrd
22049,22049,bathursttobathurststation&greenwinvillage,bathurstst
22050,22050,atlanticking&eglintonweststation,stationst
22051,22051,balfour&dawes,balfourave&dawesrd
22052,22052,birchmount&wardensouthhighview,birchmountrd
22053,22053,alvionrd&elmhurstdr,albionrd&elmhurstdr
22054,22054,eglintonave&sloane,eglintonavew
22055,22055,dufferin&hopestreet,dufferinst&hopest
22056,22056,yonge&cummertowillowdale&cummer,yongest
22057,22057,egglintion&victoriapark,eglintonavee&victoriaparkave
22058,22058,overleablvd&yorkmillsrd,overleablvd
22059,22059,donmills&l;awrence,donmillsrd&lawrenceavee
22060,22060,gordonmackayroad&jane,gordonmackayrd
22061,22061,danforthave&hollyhedgesdr,danforthave
22062,22062,elmhurst&hintonroad,elmhurstdr&hintonrd
22063,22063,bloorstreet&poplarave,bloorstw&poplarave
22064,22064,jane&wilsonpodykmsstation,stationst
22065,22065,johndrurypodwilsonstationupper&sheppard,sheppardavee
22066,22066,lesilearounthwy401&yorkmills,millst
22067,22067,betweeneglinon&lawrence,lawrenceavew
22068,22068,burnhamthorper&kipling,burnhamthorperd&kiplingave
22069,22069,bermondsey&oldeglinton,bermondseyrd&oldeglintonave
22070,22070,donmills&wynford&gervais&eglinton,donmillsrd
22071,22071,kennedystation&victoriaparkstation,kennedyrd
22072,22072,mcnichollave&steelesave,steelesavee
22073,22073,doverdale&nugget,dovedalecrt&nuggetave
22074,22074,lawrence&mypleasant,lawrenceavee&mountpleasantrd
22075,22075,goulding&peckhamdrive,gouldingave&peckhamave
22076,22076,majormackenziedr&thebridlewalk,majorst
22077,22077,estelle&finchave,estelleave&finchavee
22078,22078,jane&springview,downsviewave&springviewave
22079,22079,eglintonkennedy&eglintonyonge,eglintonavee&eglintonavew&yongest
22080,22080,lawrenceave.e&lesliest.,lesliest
22081,22081,queensparkcres&wellesleystw,queen'sparkcresw&wellesleystw
22082,22082,finchave&mcnicollave,mcnicollave
22083,22083,st.clairstationtobethnealson&wicksteed,stationst
22084,22084,barmac&yorkmillsstationtosteeles,stationst
22085,22085,birchmountroad&stclair,birchmountrd&stclairavee
22086,22086,birchmountroad&danforthroad,birchmountrd&danforthrd
22087,22087,bartor&wilsonstationtoarrow,stationst
22088,22088,albion&wilsonstationtothistledown,stationst
22089,22089,inglewooddr&st.clair,inglewooddr&stclairavee
22090,22090,finch&milvanavenue,avenuerd
22091,22091,commissioners&pape,commissionersst
22092,22092,bloorstreet&marguertta,bloorstw
22093,22093,laurentide&yorkmill,laurentidedr&yorkmillsrd
22094,22094,dufferinst&hope,dufferinst&hopest
22095,22095,danforth&victoriapack,danforthave&victoriaparkave
22096,22096,donmills&wynford&stdennis&deauville,donmillsrd
22097,22097,maybrook&passmoreavenue,passmoreave
22098,22098,danfoth&main,danforthave&mainst
22099,22099,bathurst&vermont,bathurstst&vermontave
22100,22100,hulmar&jane,hullmardr&janest
22101,22101,wbonlawrence&westonroad,westonrd
22102,22102,wbatlawrence&weston,westonrd
22103,22103,sherborne&wellesley,sherbournest&wellesleyste
22104,22104,steeles&yorkmillstobarmac,millst
22105,22105,eglintonstationtoatlantic&king,stationst
22106,22106,glencarin&lawrence,lawrenceavew
22107,22107,baywellesley&spadinaharbor,wellesleystw
22108,22108,queenspark&treasury,queen'spark
22109,22109,o'conordrive&woodbineave,o'connordr&woodbineave
22110,22110,donmills&senecahilldr.,donmillsrd&senecahilldr
22111,22111,lawrenceave.&mountpleasant,lawrenceavee&mountpleasantrd
22112,22112,betweenfinchstation&necr,stationst
22113,22113,glendhill&westlake,glenrd
22114,22114,brimleybrimleyroad&huntingwood,huntingwooddr
22115,22115,leslie&lesmillrd,millrd
22116,22116,eastern&minto,easternave&mintost
22117,22117,lansdown&wade,lansdowneave
22118,22118,kodiakcresent&sheppardavewest,sheppardavew
22119,22119,eglinotn&keele,lnneglintonwkeele
22120,22120,esna&steeles,carlcres&wwefirebracessteeles
22121,22121,milner&scunthorprd,milnerave&scunthorperd
22122,22122,royalyork&symonsstreet,royalyorkrd&symonsst
22123,22123,bridletownecircle&finchave,bridletownecrcl&finchavee
22124,22124,bathurstave&bloorst,bathurstst&bloorstw
22125,22125,chaplincrest&roselawn,chaplincres&roselawnave
22126,22126,northey&woodworth,northeydr&woodsworthrd
22127,22127,justsouthmainshep&weston,hepc&westonrd
22128,22128,oakwood&stclairave,oakwoodave&stclairavew
22129,22129,bloor&ossingtion,lnsbloorwossington
22130,22130,eglintonave&finchave,eglintonavew
22131,22131,"attwelldr.&discord,",attwelldr&discord
22132,22132,royalyorkcourt&royalyorkroad,royalyorkrd
22133,22133,oakfielddrive&royalyork,oakfielddr
22134,22134,clairport.&mimicotoalbion,albionrd
22135,22135,easterntocoxwellstation&queen,eastave
22136,22136,northoverst&sheppardavewest,sheppardavew
22137,22137,eglington&stclair,lnsstclairwarlington&lnwarlingtonsstclair
22138,22138,jarvisstatqueensquay&bloor&sherbourne,jarvisst
22139,22139,bathurst&eglingtonweststationtoneptune,bathurstst
22140,22140,oakwoodtost.clairweststation&vaughan,vaughanrd
22141,22141,adekaide&victoria,adelaideste&victoriast
22142,22142,eglinton&bayview&donmills&yonge,millst&yongest
22143,22143,donmills&wynford&atbroadviewstation,donmillsrd
22144,22144,mcnicoll&victoriaparkave,mcnicollave&victoriaparkave
22145,22145,"davenport,ossingtonstation&oakwood",lnsdavenportwossington
22146,22146,brimley&kennedystationtosteeles,stationst
22147,22147,finchweststationtomoringisde&nightstar,stationst
22148,22148,statines&steeles,stainesrd&steelesavee
22149,22149,humberwoodblwd&rexdale,humberwoodblvd
22150,22150,lakeshore.&marineparaderd,lakeshoreblvdw&marineparadedr
22151,22151,emeete&jane,janest
22152,22152,eastavenue&fanfareavenue,eastave
22153,22153,pharmacyrd&sheppardave,pharmacyave&sheppardavee
22154,22154,danforthave&logan,danforthave&loganave
22155,22155,danforth&st.clair-kennedy,danforthrd
22156,22156,davenportbathursttodupnt&oldwestonst.clair,bathurstst
22157,22157,jada&queensplate,jandacrt&queen'splatedr
22158,22158,lowwerjarvis&sherbourne,jarvisst
22159,22159,bethnealson&yonge,yongest
22160,22160,gordonbakeravenue&victoriapark,gordonbakerrd
22161,22161,albionrdtowilsonrd&thistledown,albionrd
22162,22162,finche&longmore,finchavee&longmorest
22163,22163,wellesley&queenspark&baywellesley,queen'spark
22164,22164,spadina&st.clairavenue,spadinard&stclairavew
22165,22165,foxwellst.&janest,janest
22166,22166,finchave&ravelrd,finchavee&ravelrd
22167,22167,funch&humberlinedr.,humberlinedr
22168,22168,evens&royalyork,evansave&royalyorkrd
22169,22169,nunavutrd&princessblvd,nunavutrd&princes'blvd
22170,22170,marineparade&oldmilltohumberloop,millst
22171,22171,cummer&mcnicoll,cpr&mcnicollave
22172,22172,sheppardavewest&wilmingtonave,sheppardavew
22173,22173,eglinton&bayview&donmills&dvictoriapark&vicpark,donmillsrd
22174,22174,levinia&morningside,laviniaave&morningsideave
22175,22175,eglintonstation&lassales,clintonst
22176,22176,brebcoll&steeles,keelest
22177,22177,martingrove&ronsondr,martingroverd&ronsondr
22178,22178,martinggrovetokiplingstation&steelesloop,stationst
22179,22179,parklawn&thequeensway.,parklawnrd&thequeensway
22180,22180,milikenraiwaytrack&steeles,keelest
22181,22181,manitoba&quebec,manitobadr&quebecst
22182,22182,barlett&dupond,bartlettave&dupontst
22183,22183,hepbourne&ossingtonave,hepbournest&ossingtonave
22184,22184,bannackburn&bathurst,bannockburnave&bathurstst
22185,22185,brimleyroad&danforth,brimleyrd&danforthrd
22186,22186,greencrestcirct.&lawrence,deecres
22187,22187,eglintonave&mccowanrd,eglintonavee&mccowanrd
22188,22188,dufferin&stelles,dufferinst
22189,22189,earlsdale&rogers,earlst
22190,22190,barkdenehills&brimley,barkdenehills&brimleyrds
22191,22191,bellamy&cedarbrae,bellamyrdn
22192,22192,lavenderrd&oldwestonrd,westonrd
22193,22193,betweenlansdowne&claedonia,caledoniard
22194,22194,boilingbroke&lawenceavewest,bolingbrokerd&lawrenceavew
22195,22195,glinton&kingston,eglintonavee&kingstonrd
22196,22196,beverlyhildr&janest,beverlyhillsdr&janest
22197,22197,coasburn&woodbine,cosburnave&woodbineave
22198,22198,shepard&yatescastle,minave&sheppardavew&yatescastledr
22199,22199,newgalegate&tapscottrd,newgalegt&tapscottrd
22200,22200,arrow&arrowgaragepodsheppard,sheppardavee
22201,22201,morningsiode&staines,stainesrd
22202,22202,engelmount&glencarine,englemountave&glencairnave
22203,22203,elmst&universityave,elmst&universityave
22204,22204,eglintonbetweenkennedy&yonge,eglintonavew
22205,22205,danforthave&donlands,danforthave&donlandsave
22206,22206,marineparade&oldmillstationtohumberloop,millst
22207,22207,o'connor&rowena,o'connordr
22208,22208,alliance&mountdennistojane,allianceave
22209,22209,finchave&tapscottrd,finchavee&tapscottrd
22210,22210,danforthroad&victoriaparkvict,danforthrd
22211,22211,arrowgaragepodfinch&finch&weston,westonrd
22212,22212,cedarvaleave&strathmoreblvd,cedarvaleave&strathmoreblvd
22213,22213,betweenseli&fstation,stationst
22214,22214,blackhawkway&steeles,blackhawkway&steelesavew
22215,22215,hwy400&steeleswb,highway400&steelesavew
22216,22216,allen&wilson,allennwilsonhsramp&allenrd
22217,22217,gerrardste&woodbineave,gerrardste&woodbineave
22218,22218,donmills&wynford&eglinton&gervais,donmillsrd
22219,22219,eglintonstationtooakwood&stclair,stationst
22220,22220,schooltripatcassandraunderhill&valleywoods,woodst
22221,22221,islingtonave&westhumberblvd,islingtonave&westhumbertrl
22222,22222,colsamsmithpark&lakeshore,colonelsamsmithparktrl&lakeshoredr
22223,22223,bloorstwest&neilsondr,bloorstw&neilsondr
22224,22224,madawaska&willowdale,madawaskaave&willowdaleave
22225,22225,annette&quebecave,annettest&quebecave
22226,22226,dundasst.west&highparkave,dundasstw&highparkave
22227,22227,ceadarwoodave&yorkmills,cedarwoodave&yorkmillsrd
22228,22228,princeedward&sunnyleaave.,princeedwarddrs&sunnyleaavew
22229,22229,gentianrd&wellesworth,gentiandr&wellesworthdr
22230,22230,bluejays&front,bluejaysway&frontstw
22231,22231,freshmeadow&steelestoeglintonstation,freshmeadowdr
22232,22232,atqueen&atyorkville,queenstw
22233,22233,dvictoriapark&leslie,lesliest
22234,22234,keeletodufferin&weston,keelest
22235,22235,brooklawn&sloleyrd.,sloleyrd
22236,22236,finch&millikenblvd.,millikenblvd
22237,22237,jeanettestr&st.clair,jeanettest
22238,22238,bayview+atdonmills+atdvictoriapark+victoriapark&eglinton,victoriaparkave
22239,22239,o'connor&stcalir,o'connordr
22240,22240,bayview&eglintoin,bayviewave&eglintonavee
22241,22241,donmills&wynford+gervais&eglinton+stdennis&wynford,donmillsrd
22242,22242,cherry&cimmssioners,cherryst&commissionersst
22243,22243,oldyonge&yorkmillsrd,oldyongest&yorkmillsrd
22244,22244,production&progress,productiondr&progressave
22245,22245,dundasstw&auklandmillrd&bloorst,millrd
22246,22246,scunthorpemarkham&shepperd,markhamst
22247,22247,ameer&raineeeave,ameerave&raneeave
22248,22248,davisvilleave&yonge,chaplincres&davisvilleave&yongest
22249,22249,hwy427&valhalla,427cnvalhallainnramp&highway427
22250,22250,lumsdenave.&mainstation,mainst
22251,22251,bathurstst&caribourd,bathurstst
22252,22252,bathurstst&glengrove,bathurstst&glengroveave
22253,22253,longbourne&redgrave,longbournedr&redgravedr
22254,22254,bayview+atdonmillsatdvictoriapark+victoriapark&eglinton,victoriaparkave
22255,22255,atlantic&eglintonweststationtoking,stationst
22256,22256,jamesonave&lakeshore,lakeshoredr
22257,22257,lakeshore&mimico.,lakeshoredr
22258,22258,14thavenue&birchmount,birchmountrd
22259,22259,dundasstwest&scarlett,dundasstw
22260,22260,donmills&lawrence`,donmillsrd&lawrenceavee
22261,22261,guildwoodpark&scarcliffgardens,guildwoodpkwy&scarcliffgdns
22262,22262,eglintonavee.&falmouth,eglintonavee
22263,22263,gilleyroad&maniza,gilleyrd&manizard
22264,22264,gloucester&jarvis,earlpl&gloucesterst&jarvisst
22265,22265,donmills+atbayview+atvictoriapark&eglinton,donmillsrd
22266,22266,donmills&wynford+gervais&eglinton,donmillsrd
22267,22267,lowerjarvis&queensq,lowerjarvisst&queensquaye
22268,22268,bison.&greenwin,bisondr&greenwinvillagerd
22269,22269,bombaylooptosimcoest&richmondstw,simcoest
22270,22270,kiplingave&marbrook,kiplingave
22271,22271,kiplingave&northqueen,kiplingave&northqueenst
22272,22272,dixonrd&kiplingave,dixonrd&kiplingave
22273,22273,hollisst.&weston,hollisst&westonrd
22274,22274,danfroth&woodbine,lnsdanforthewoodbine
22275,22275,finchbetweenjane&tobermory,janest
22276,22276,larose&scarletrd,laroseave&scarlettrd
22277,22277,annettest&jane,annettest&janest
22278,22278,cosburnave&woodbineave,cosburnave&woodbineave
22279,22279,deerfoot&islington,deerfootrd&islingtonave
22280,22280,danforth.&pharmacy,danforthave&pharmacyave
22281,22281,flemintonrd&stocktonrd,flemingtonrd&stocktonrd
22282,22282,finchave&wayside,finchavew
22283,22283,bathurstst&stclairavewest,bathurstst&stclairavew
22284,22284,bicknell&weston,westonrd
22285,22285,bwtweencaledonia&oakwood,oakwoodave
22286,22286,ferris&squiresroad,ferrisrd&squiresave
22287,22287,dufferinstation&wilsonstation,dufferinst
22288,22288,drewry&norwinst.,norwinst
22289,22289,morningsiderd&oldfinchave,morningsideave&oldfinchave
22290,22290,bloorstwest&eastmall,bloorstw
22291,22291,hiltz&quen,hiltzave&queenste
22292,22292,craigton&rannock,craigtondr&rannockst
22293,22293,burgess&woodbine,burgessave&woodbineave
22294,22294,pharmacyave.&surreyave,pharmacyave&surreyave
22295,22295,newwestminister&promenade,mainst
22296,22296,dufferin&finchavew,dufferinst&finchavew
22297,22297,forwich&islington,fordwichcres&islingtonave
22298,22298,hartsdale&lawrence,ainsdalerd&lawrenceavee
